id,name,danceability,acousticness,liveness,loudness,speechiness,tempo,key,time_signature,label,language
1mOCb1w5n62jLGHJqpGL2W,Pileche,0.567,0.345,0.252,0.73171417,0.0402,101.005,7.0,4.0,Happy,telugu
2RB0HGpFZ3ScPEqC7uCqr3,Hoyna,0.869,0.323,0.203,0.638747542,0.0646,127.966,7.0,4.0,Surprised,telugu
0DpBhHvxAOZUhaRh33dIUK,My Love Is Gone,0.739,0.067,0.0536,0.859394999,0.0549,132.99,9.0,4.0,Sad,telugu
1RCrBXLN9cn4WmbpT9uJGJ,Choododde Nannu,0.807,0.0477,0.0944,0.733243842,0.0473,144.958,5.0,4.0,Sad,telugu
7GlxMEp1cYxfah8ntHdtvg,Gaajuvaka Pilla,0.87,0.136,0.0483,0.834233447,0.196,112.435,9.0,3.0,Surprised,telugu
7hNgK7f6Xbckzg7whl5vib,Gore Gore,0.791,0.0998,0.073,0.780570037,0.0518,92.019,8.0,4.0,Happy,telugu
6E2MIXNryG2WcVb9sh1I8L,Gala Gala Paruthunna,0.697,0.52,0.123,0.80913433,0.089,101.021,9.0,4.0,Happy,telugu
0k0isUYnsgYBKjJQykg3uN,Cheppave Chirugali,0.588,0.0509,0.0956,0.667592795,0.118,157.446,11.0,3.0,Sad,telugu
0anBHV3eP4hiHsLQR5AZsm,Cheliya Cheliya,0.574,0.262,0.366,0.756407455,0.0888,135.494,11.0,4.0,Sad,telugu
3Mfoxtd3ZvpIZHy1WnEF77,Dole Dole,0.665,0.12,0.474,0.826428995,0.167,167.954,5.0,4.0,Romantic,telugu
4k6N1wRZ5Im7KmbINgBdO3,Nuvvena,0.432,0.436,0.0897,0.827365529,0.0645,84.156,6.0,4.0,Angry,telugu
7JuDPCI0HLBEB5SFHr12ke,Nanne Nanne,0.718,0.0359,0.306,0.774326476,0.0339,113.996,9.0,4.0,Surprised,telugu
3rStRwBdouKAhfU9Y1JI6x,Radhe Govinda,0.617,0.507,0.103,0.681796897,0.27,107.295,5.0,3.0,Happy,telugu
25PuswEm4kNdKi1wRANLQO,Hrudhayam,0.51,0.468,0.0958,0.71619892,0.204,177.758,2.0,4.0,Romantic,telugu
5eQYzdcEDOhvJ4ClsUQB3C,Pachchadanamey,0.536,0.387,0.367,0.377610589,0.0647,175.975,1.0,4.0,Romantic,telugu
7eFFgsETjYqTKKMCk3Z6VW,Kannula Baasalu,0.749,0.0795,0.0569,0.712733743,0.0488,80.996,8.0,4.0,Angry,telugu
7sB18S2Ae8Aye4n9s9LZNj,Sada Siva,0.724,0.219,0.0876,0.777042425,0.0633,80.001,9.0,4.0,Angry,telugu
148PtKLUvn5A8mwaEP18Rs,Unnamata Cheppanivu,0.47,0.216,0.141,0.714762901,0.0608,82.9,11.0,4.0,Angry,telugu
5RfNlQ6GrTWmAXpmUUhDzF,Netho Cheppana,0.76,0.024,0.0982,0.72487747,0.071,101.045,7.0,4.0,Happy,telugu
6plyDAqUmEjWVPjM12udlU,Ninne Ninne,0.749,0.208,0.119,0.802297631,0.171,105.034,5.0,4.0,Happy,telugu
3x8guKVAWKlFIpFkgRNTZh,Choopultho Guchi,0.718,0.016,0.467,0.807386133,0.116,129.918,11.0,4.0,Surprised,telugu
1IlXpxCFYPVmQ3xaEy02iV,Alloneredu Kalla,0.783,0.331,0.151,0.715949177,0.135,144.977,2.0,4.0,Sad,telugu
7i5RXazKlqqRN5rQoNSFnS,Raanu Raanu,0.811,0.182,0.0632,0.813660912,0.0826,106.501,11.0,3.0,Happy,telugu
2FfAoEbD6SFRhbQAvBBAtL,Vastha Nee Venuka,0.759,0.0299,0.0864,0.75974776,0.0563,119.985,5.0,4.0,Surprised,telugu
4bnUYODlONhyeImYQl2B8L,Abbo Neeyamma,0.753,0.0252,0.0802,0.731245903,0.0964,82.973,5.0,4.0,Angry,telugu
2pOLol6ndffaTbxqdNWlcW,Jabilammavo,0.74,0.0856,0.195,0.73939375,0.117,144.923,1.0,4.0,Sad,telugu
5jDcZCA2NJEvk7Kwa6bcE1,Allantha Doorala,0.769,0.234,0.101,0.688820903,0.0738,114.927,8.0,4.0,Surprised,telugu
0mZ2npJ5BDO4w3rmmFvAAu,Naa Manusukemayindi,0.712,0.254,0.0892,0.758061999,0.13,170.039,9.0,4.0,Romantic,telugu
1ZGYkHKvevVio9h3XePZ6m,Nenante Naaku,0.684,0.367,0.111,0.839540474,0.143,173.907,1.0,4.0,Romantic,telugu
14EQIE6878pGC6kgdIzsEK,Yey Chikittha,0.792,0.578,0.0582,0.685823994,0.051,109.989,2.0,4.0,Happy,telugu
2qpnuHadZJsWolbDNNdM8h,Aha Allari,0.734,0.212,0.0629,0.699341304,0.097,80.959,5.0,4.0,Angry,telugu
1uHbPQSFmkEFZRVdJAl8Mp,Neelo Jarige,0.82,0.0616,0.0697,0.766802984,0.0898,104.995,2.0,4.0,Happy,telugu
7ABOmdodkYVeTMEGPUp5aa,Bujji Pilla,0.874,0.0667,0.0877,0.799050979,0.124,109.028,0.0,4.0,Happy,telugu
7lSYoKmtmay3y4wMO6nLrj,Mallieswarivey,0.9,0.0513,0.0331,0.736865108,0.119,110.645,10.0,4.0,Happy,telugu
1QtFtMgfd7brff3mAGuWg8,Choododhu,0.812,0.0948,0.0863,0.773889427,0.0511,120.015,9.0,4.0,Surprised,telugu
76UvmYSZaYatQxVZgdVkC8,Nairey Nairey,0.409,0.0209,0.351,0.765804015,0.208,78.063,2.0,4.0,Angry,telugu
3UeBhqHuvTl6ixaxFk13SS,Manmadhuda,0.348,0.293,0.305,0.756251366,0.0958,85.933,5.0,4.0,Angry,telugu
4Tcs7t7ffUifz73kEOsnQZ,Kaadhana Preme (Version 1),0.656,0.282,0.109,0.74323354,0.0474,122.949,5.0,4.0,Surprised,telugu
1L5ZBKvnyls7JUTMGw4rSy,Cheliya Cheliya,0.78,0.178,0.345,0.760840383,0.0592,95.963,5.0,4.0,Happy,telugu
2NTpCb0luqbizFWihabC4p,Muvvala Navakala,0.713,0.305,0.0583,0.67904973,0.234,150.167,2.0,3.0,Sad,telugu
35KtTTkiRLbcAzkEztxIQO,Jum Jum Maya,0.858,0.483,0.176,0.712140605,0.128,115.017,5.0,4.0,Surprised,telugu
6BQ8arQgffLVGyJdajQSXK,Gili Giligas,0.768,0.114,0.561,0.751943308,0.0738,133.018,1.0,4.0,Sad,telugu
1MlM9FuR9WEfxC0mQcKjHK,Devudu Karunisthadani,0.46,0.592,0.113,0.751756002,0.133,173.891,2.0,4.0,Romantic,telugu
1JLtM0dEzGsytDmvfzLAue,Nuvvasthanante,0.716,0.0701,0.0521,0.70124559,0.258,129.94,9.0,4.0,Surprised,telugu
38YSEil3QR7cWlAGnGofhE,Naaku Neeku,0.823,0.0382,0.025,0.780882215,0.0684,121.04,9.0,4.0,Surprised,telugu
35EifGHoMZxyYVGkNRmyjJ,Andagaada,0.418,0.0583,0.269,0.720538195,0.152,169.918,11.0,4.0,Romantic,telugu
4GsRour6Kmw3bHwezz6AVZ,Chaila Chaila,0.867,0.453,0.0755,0.705678519,0.179,100.008,2.0,4.0,Happy,telugu
1DpG1xxz90gjxjmbuNc4Z7,Nuvvante Naakishtamani,0.677,0.247,0.109,0.773920644,0.0752,88.011,9.0,4.0,Angry,telugu
3q7HtMwfN4rkEh98Or0Wsf,Cheliya Cheliya,0.859,0.0768,0.0677,0.707551587,0.159,102.968,10.0,4.0,Happy,telugu
19o5ECC3CTmK34a3x4pOPv,Varsham Munduga,0.741,0.318,0.246,0.785783411,0.0424,95.005,10.0,4.0,Happy,telugu
0xxm4xEohoCIEsf3gvemkk,Venello Hai,0.804,0.462,0.0636,0.729404052,0.0859,89.975,11.0,4.0,Happy,telugu
6oz3thfKdpHy55BjLriwK4,Akdi Pakdi (Telugu),0.698,0.191,0.415,0.886866669,0.281,150.068,11.0,4.0,Sad,telugu
3pkSTdO9DBNq3sxf8bhmpL,Aafat (Telugu),0.856,0.194,0.0901,0.913308151,0.17,119.982,11.0,4.0,Surprised,telugu
0tAPPJ4LZ9mYStWdmBSWpn,Attack (Telugu),0.632,0.0999,0.277,0.84244373,0.215,74.992,2.0,4.0,Angry,telugu
5Tn2aBp45QypSmCpmhKtJN,Kalalo Kooda,0.724,0.651,0.0692,0.760434552,0.0289,108.011,5.0,4.0,Happy,telugu
4DgUGhjUJFLEUT1EtDU70s,Coka 2.0 (Telugu),0.802,0.608,0.157,0.902288265,0.118,96.969,7.0,4.0,Happy,telugu
1FDDx10bouGGKX5hembj1I,Liger Hunt (Telugu),0.688,0.000888,0.136,0.736303187,0.0689,119.979,7.0,4.0,Surprised,telugu
2vId3znm1uYcTD57FaeElA,Waat Laga Denge (Telugu),0.619,0.178,0.12,0.858708207,0.188,119.974,1.0,3.0,Surprised,telugu
74iLXPqqO0YBGvotQ85byQ,Manchali (Telugu),0.661,0.0224,0.143,0.791433834,0.195,77.552,2.0,4.0,Angry,telugu
0EpsTbY4ZhvqZuPh46bE60,DJ Saranam Bhaje Bhaje,0.689,0.0669,0.14,0.849093123,0.151,167.897,0.0,4.0,Romantic,telugu
7ILXon2PBU1bGYemfNg91q,Gudilo Badilo Madilo,0.769,0.212,0.264,0.764118253,0.199,96.105,10.0,4.0,Happy,telugu
4XEn6sDE4vATfhUSqzmjPb,Mecchuko,0.863,0.185,0.084,0.84172572,0.202,123.037,7.0,4.0,Surprised,telugu
5VayHAvzwBx4i87c1twFjS,Seeti Maar,0.794,0.00364,0.139,0.88855243,0.0411,124.97,10.0,4.0,Surprised,telugu
2tXmqzOJHKDsIWJ2y2ntAe,Box Badhalai Poyi,0.832,0.226,0.639,0.894202853,0.179,96.038,7.0,4.0,Happy,telugu
0g97EBooLXbuRINt18e7Oa,Ee Roje,0.765,0.552,0.174,0.75818687,0.0449,93.998,4.0,4.0,Happy,telugu
4pjMI4KIhP6mycR7p45DTH,Le Letha,0.754,0.203,0.157,0.792869853,0.0983,82.002,1.0,4.0,Angry,telugu
6QYYCAFIfH3ltXpOKnFXAc,Jai Veeranjaneya,0.661,0.382,0.83,0.840196048,0.0987,117.259,0.0,4.0,Surprised,telugu
2xjlAZD6K4eYGPJ9HihbMG,Sye Sara Sye,0.859,0.078,0.138,0.79305716,0.269,150.041,7.0,4.0,Sad,telugu
26BQG2wg3gALaSgzWxL4m8,Aamchi Mumbai,0.799,0.24,0.148,0.717697375,0.0459,101.056,7.0,4.0,Happy,telugu
2VbhYoAVNbADZEPmbRhw5E,Sir Osthara,0.775,0.258,0.126,0.71676084,0.0837,93.026,1.0,4.0,Happy,telugu
0AEoopl9xD5DDfs0R3Aqqs,Pilla Chao,0.74,0.525,0.382,0.706021915,0.041,131.07,10.0,4.0,Surprised,telugu
0BaNV5Ft6EPHLh7dEnY7Ew,Chandamama Navve,0.78,0.629,0.141,0.692598258,0.0468,115.024,2.0,4.0,Surprised,telugu
1SUTkKC4IExRMDYF7Knssb,Bad Boyz,0.784,0.454,0.11,0.651827803,0.0733,125.999,5.0,4.0,Surprised,telugu
7CDtNYmYLreTJB3NCQOOz6,Businessman Theme,0.712,0.508,0.145,0.688383854,0.0486,100.978,2.0,4.0,Happy,telugu
4YI0KYP59ohWbEnM4owHcI,Made In Andhra,0.809,0.165,0.0898,0.83020635,0.189,106.953,2.0,4.0,Happy,telugu
0fI9ckpsHMn8aGNc2iRH7S,Edolavundi,0.827,0.213,0.0582,0.866949708,0.0314,99.913,0.0,4.0,Happy,telugu
6OlRtuNOOPFcXdBww7A3Sq,Pedhavi Daatani,0.661,0.597,0.392,0.802141542,0.0342,144.967,7.0,4.0,Sad,telugu
5IlGIRk2PjaALmzNxzBIq0,Kala Kalalu,0.632,0.178,0.0339,0.868323292,0.079,169.791,0.0,4.0,Romantic,telugu
14Zr9xueyXeeRNPZNK40Db,College Blues,0.781,0.388,0.169,0.740767334,0.055,129.878,2.0,4.0,Surprised,telugu
7dMa0vWk26ddwBLkEw1oNz,Travelling Soldier,0.752,0.121,0.0914,0.804389224,0.0263,109.995,9.0,4.0,Happy,telugu
4K4gYMKbZFMKh4ePHzXTQu,Vayari Bhama,0.726,0.0766,0.103,0.87303718,0.0483,169.661,7.0,4.0,Romantic,telugu
5PrwbM2h5uRdgz1sQm4TyQ,Dhoom Dhaam,0.595,0.499,0.0959,0.802953205,0.422,97.43,1.0,4.0,Happy,telugu
0dfRR5wxfNZRmxezojxdh8,Ori Vaari,0.573,0.46,0.0852,0.762588581,0.256,119.984,4.0,4.0,Surprised,telugu
5nhP1idzo26UhFB9jjlIDE,Chamkeela Angeelesi,0.871,0.464,0.0461,0.824618362,0.193,95.004,6.0,4.0,Happy,telugu
5o8B7Df4wymuElHjFKtQMd,Oh Ammalaalo Ammalaalo,0.643,0.841,0.0754,0.730808853,0.0306,92.977,5.0,3.0,Happy,telugu
0QQTNr2eNT7Ju3x174in3B,Celebration of Vennela,0.558,0.206,0.316,0.932788062,0.272,140.17,1.0,4.0,Sad,telugu
17u9ads4Pg5FmF5vkjS2uT,Cricket Rap,0.87,0.101,0.0786,0.78949833,0.364,80.007,1.0,4.0,Angry,telugu
4GEnaFiTlTmqpxoJBOtpfr,Silk Bar,0.589,0.947,0.0662,0.510442356,0.149,128.04,7.0,4.0,Surprised,telugu
3ZKI5OwYTPCnRiysDTmflH,Chithu,0.299,0.735,0.266,0.561889302,0.0352,98.895,8.0,4.0,Happy,telugu
4JOSh9j8gY0GKukQAaZoYa,Ee Dharani,0.154,0.928,0.123,0.348609247,0.038,95.762,1.0,4.0,Happy,telugu
0atPeTFcOAon3i1lskhJnK,Monna Badilo,0.548,0.868,0.11,0.55664471,0.0434,114.028,1.0,1.0,Surprised,telugu
7MO3e3jJ8iczmix3WeDMFO,Unnatundi Gundey,0.838,0.495,0.299,0.645709112,0.0413,119.978,0.0,4.0,Surprised,telugu
0j0WkprcY3xbcSDg4hKWx3,Once Upon A Time Lo,0.862,0.168,0.243,0.712546436,0.124,132.075,5.0,4.0,Surprised,telugu
0pvuuiVNM9fx8r2ppPae2e,Ninnu Kori Tittle Song,0.743,0.227,0.17,0.594543127,0.0295,122.051,2.0,4.0,Surprised,telugu
5Mo0zkOAPtR2rW9kL29X37,Adiga Adiga,0.393,0.907,0.0985,0.570224456,0.0347,130.002,10.0,3.0,Surprised,telugu
2qAWoeRPeVuzrjhRGsupyz,Hey Badhulu Cheppavey,0.701,0.522,0.0801,0.665938251,0.0403,142.981,7.0,4.0,Sad,telugu
49olbmMwkS7OPnvlqUpE0n,Aata,0.786,0.0511,0.081,0.672868604,0.106,173.973,8.0,4.0,Romantic,telugu
1rkoOnHhAyoIPXL2MN2oDb,Yela Yela,0.823,0.228,0.272,0.671775981,0.116,107.978,9.0,4.0,Happy,telugu
399mU8PCDxm9pCuYESpUJS,Ninu Choosthunte,0.897,0.139,0.126,0.638404146,0.0965,130.007,9.0,4.0,Surprised,telugu
1TAqYSA685shQKWWP5ewrx,Muddulaata,0.874,0.121,0.0569,0.691443199,0.13,97.02,0.0,4.0,Happy,telugu
3A9c2zdjcNKDcrNBZtlm0G,Kakinada Khaja,0.848,0.284,0.0728,0.722130303,0.0976,103.989,9.0,4.0,Happy,telugu
4S4aK9Fc9gfJ3uSE9kyoB8,Laila O Lailaa,0.795,0.321,0.231,0.722411263,0.0895,137.035,10.0,4.0,Sad,telugu
3TeJhJ1ILm4R5BKYVYY4pl,Kathi Lanti Pilla,0.927,0.457,0.188,0.725345737,0.064,106.034,5.0,4.0,Happy,telugu
4BXmwodtCF95YeRSy0g73i,Subhalekha Rasukunna,0.793,0.565,0.189,0.756594762,0.0713,118.994,8.0,4.0,Surprised,telugu
6fq9XbpbvLRe8ezhb1Oqde,Oka Choopukae Padipoyya,0.899,0.498,0.128,0.754190991,0.0909,104.017,2.0,4.0,Happy,telugu
45J9SvtPbqh3kVEytiXN4r,Nellorae,0.804,0.677,0.124,0.761339868,0.0634,101.013,1.0,4.0,Happy,telugu
0RYxt6lzgvfuhVdIcODJvQ,Hey Naayak,0.675,0.754,0.25,0.752474011,0.13,157.007,2.0,4.0,Sad,telugu
7lIeJqJ7BbqBWPdcFEzhIH,Rise of Shyam,0.456,0.688,0.165,0.720194799,0.0962,105.016,1.0,4.0,Happy,telugu
2lbRTyAqoFBtzdNiO5eFp2,Edo Edo,0.528,0.604,0.115,0.622857678,0.0315,123.893,0.0,4.0,Surprised,telugu
2WNkeWfXnpCbYtTG1ko0C3,Sirivennela,0.504,0.814,0.115,0.645396934,0.0356,114.672,8.0,5.0,Surprised,telugu
1khlL3DxRKVWhoYAQvjNmi,Pranavalaya,0.517,0.426,0.113,0.720975244,0.102,156.033,3.0,4.0,Sad,telugu
4tdqweEC9PRhQ9IIU3t3E1,Tara,0.683,0.454,0.422,0.670339962,0.0393,112.946,7.0,4.0,Surprised,telugu
3LZcWnnVdy7J0tKGyN934a,Sirivennela - Female Version,0.412,0.962,0.11,0.536165829,0.0401,82.953,3.0,4.0,Angry,telugu
15BkDbwsk7UzyPODd2OYko,Remo Nee Styleki,0.721,0.0111,0.44,0.731308338,0.0416,135.055,11.0,4.0,Sad,telugu
0V6XoG8tWC7xhUNwYLOGYL,Kollagottey,0.607,0.54,0.198,0.76486748,0.208,87.876,1.0,4.0,Angry,telugu
3sMiWPbXOL6gZrkPlPbrQc,Kathakaadhey,0.634,0.203,0.0888,0.726563232,0.0435,87.992,1.0,4.0,Angry,telugu
099AWiy6aFYGTlQIB31kRY,Meesa Beauty,0.702,0.0275,0.0982,0.74067368,0.0654,94.923,11.0,4.0,Happy,telugu
1PsjH2j1gmxlV3a04c2tQZ,Love Selfie,0.721,0.148,0.333,0.818499672,0.0699,90.017,0.0,4.0,Happy,telugu
1ukIslusjMas3ou89pEpN9,Come Closer - Kathakaadhey Reprise,0.562,0.588,0.113,0.734398901,0.0787,87.862,6.0,4.0,Angry,telugu
3NdQpAhK5s42vu3do3KSBT,Ticket Eh Konakunda,0.724,0.125,0.722,0.786376549,0.159,62.488,9.0,4.0,Angry,telugu
3aMP4vkho8Jh4gKM0p3x0d,Ammayi,0.412,0.66,0.224,0.809696251,0.0323,187.911,5.0,3.0,Romantic,telugu
4BgQCTqwLueHTEpESJByVJ,Ney Veyrey,0.24,0.846,0.101,0.747198202,0.0323,78.611,0.0,4.0,Angry,telugu
0dqMQTsgjqkCoOWsr0OBvN,Nanna Nuv Naa Pranam,0.322,0.915,0.114,0.605001093,0.036,92.71,4.0,3.0,Happy,telugu
6ewMZQkr6i51zg2gsmfiC2,Evarevaro,0.474,0.762,0.102,0.679393126,0.0396,76.942,10.0,4.0,Angry,telugu
4Hp7r0ZMRTb4Z5oFVI6zer,Kashmeeru,0.569,0.986,0.137,0.655730028,0.155,120.897,0.0,3.0,Surprised,telugu
7yHjdz4slLyHeCToiQE0tQ,Yaalo Yaalaa,0.272,0.843,0.159,0.639122155,0.0393,71.47,0.0,3.0,Angry,telugu
5H5Idn5He9s2EHGz6GBkd2,Nanna Nuv Naa Pranam (Child's Version),0.543,0.957,0.0776,0.591515,0.0299,108.988,0.0,4.0,Happy,telugu
4UbrzvuSHf6n2c8ecGnFVw,Evarevaro (Soul Version),0.373,0.951,0.0907,0.669840477,0.0412,82.479,1.0,4.0,Angry,telugu
5glelhxmb2DZk7hmStYQ3O,Yaalo Yaalaa (Extended Film Version),0.281,0.819,0.145,0.625542409,0.0376,82.02,0.0,4.0,Angry,telugu
1IbvGM5QvAGgKrCcnthACS,Aale Bale,0.871,0.147,0.114,0.732744357,0.0875,102.99,11.0,4.0,Happy,telugu
2VnBEeNRiO63NrffCX9Le2,Vayyarala,0.795,0.242,0.148,0.770018419,0.0344,119.944,8.0,4.0,Surprised,telugu
02TCILYQ2MeJmD7wLnZbUZ,Chiguru Bhoniya,0.819,0.0287,0.151,0.830175132,0.153,131.944,7.0,4.0,Surprised,telugu
4F7wScIsCFOhr3d4vfVo0m,Sri Ganga,0.768,0.297,0.0726,0.782692848,0.0498,106.047,2.0,4.0,Happy,telugu
5ntHByStSs1dDYRBr0IuZM,Barbi Bommaki,0.87,0.0196,0.276,0.761652046,0.159,104.946,7.0,4.0,Happy,telugu
2Cj0kdPCNWSqMApIHg8oh6,Gelupu Thalupule,0.624,0.552,0.0969,0.785034183,0.0304,115.956,9.0,4.0,Surprised,telugu
4ZNIkO2j6K2c0Nm8zWXmdn,Tillu Anna DJ Pedithe,0.702,0.149,0.11,0.79589798,0.21,140.027,10.0,4.0,Sad,telugu
7aFFOiQbXiDQBLWqOD4AaQ,Julai,0.658,0.176,0.0498,0.862267037,0.113,134.182,10.0,4.0,Sad,telugu
6f4pEL7EpzQAdSqVsYQtvz,Chakkani Bike Undi,0.82,0.228,0.0997,0.874129804,0.114,91.965,9.0,4.0,Happy,telugu
7kiAJv0KInozDsOOLtkKyb,Osey Osey,0.861,0.138,0.0178,0.844941154,0.112,102.017,4.0,4.0,Happy,telugu
1HEwMcw10ZwDrhO33t7w3a,Mee Intiki Mundhu,0.866,0.14,0.0292,0.878437861,0.179,134.002,0.0,4.0,Sad,telugu
4HJrKibRUE3y3oRy5aVN8H,Pakado Pakado,0.778,0.25,0.203,0.874535635,0.0708,94.99,2.0,4.0,Happy,telugu
5XPhao7RM49t5OKNHE6ZVJ,Rama Rama,0.647,0.0688,0.0996,0.79761496,0.105,90.111,7.0,4.0,Happy,telugu
7IsCmld8aCYXj1NbSn9t2K,Jatha Kalise,0.78,0.262,0.039,0.766272282,0.0429,86.987,0.0,4.0,Angry,telugu
4EXaBrHaGrjiYoowkVHCB0,Charuseela,0.782,0.061,0.124,0.78081978,0.0552,130.019,0.0,4.0,Surprised,telugu
0KUUwndiVNY4owL4sgjkTu,Srimanthuda,0.652,0.565,0.206,0.747604033,0.0532,169.902,9.0,4.0,Romantic,telugu
0U1zid4m2BOqeQXjsQ5XVa,Jaago,0.792,0.0394,0.222,0.820903443,0.069,126.008,0.0,4.0,Surprised,telugu
0Jid8Dg6yoDuLx4B7TBnRD,Dhimmathirigae,0.866,0.369,0.0655,0.807386133,0.0949,104.997,1.0,4.0,Happy,telugu
7IoZooXmlXSEVsttiDrGmr,"Jaragandi (From ""Game Changer"") (Telugu)",0.636,0.744,0.175,0.789373459,0.137,93.052,5.0,4.0,Happy,telugu
7ldhGFQH1K7oG2q8fX4Eck,"Ammayi (From ""ANIMAL"") [TELUGU]",0.412,0.66,0.224,0.809696251,0.0323,187.911,5.0,3.0,Romantic,telugu
6Btzn3qnTK8pJ8wXUavyIC,"Hanuman Chalisa (From ""HanuMan"") [Telugu]",0.777,0.26,0.135,0.671495021,0.0407,107.998,10.0,4.0,Happy,telugu
4z2EWlWBhr39eKbpuOlIpW,Hukum,0.716,0.0774,0.16,0.777854088,0.1,101.968,2.0,4.0,Happy,telugu
2mFkD2KjL1dUhkpNKteaKP,Na Roja Nuvve,0.668,0.31,0.0679,0.761495957,0.038,95.025,10.0,4.0,Happy,telugu
0i5KYCaQs1xY7z9MWCFoXW,Life Of Ram,0.661,0.21,0.116,0.690225705,0.0508,90.009,4.0,4.0,Happy,telugu
50RcuWjfUcoJfWMNegXF0b,"Ee Raathale (From ""Radhe Shyam"")",0.63,0.0284,0.107,0.698186245,0.0311,124.0,9.0,4.0,Surprised,telugu
7Ft65MCYElRCDo7jOekQFs,"Nuvve Nuvve (From ""Red"")",0.648,0.258,0.241,0.877751069,0.0445,110.966,4.0,4.0,Surprised,telugu
23gdlzmHN5zvzwUGiwWmr9,Singilu Singilu,0.648,0.351,0.193,0.79405613,0.322,103.46,1.0,3.0,Happy,telugu
345rMGuPWDiJZvjmWta4pe,"Nijamena (From ""Sita"")",0.639,0.871,0.145,0.599975026,0.0426,94.99,2.0,4.0,Happy,telugu
7Mm7v6aI0JrbQ9oTSHXfgL,Allabe Allabe,0.79,0.0542,0.348,0.817438267,0.0846,105.044,4.0,4.0,Happy,telugu
7M96jKMAjwiINbPeY8XUNe,"Mr. Majnu - From ""Mr. Majnu""",0.814,0.287,0.0894,0.779883245,0.055,100.998,0.0,4.0,Happy,telugu
5Y0X2kudA3h4nA2ZdfXn24,Super Cute - Telugu,0.522,0.492,0.282,0.815221803,0.283,95.041,11.0,4.0,Happy,telugu
1xTxKdIpD2QDTBAMvBNr7J,"Akhanda - Title Song (From ""Akhanda"")",0.268,0.37,0.208,0.800611869,0.245,83.909,10.0,4.0,Angry,telugu
6U1VVLW5CDQcQlubDlY6qO,Evaree Ammayee Ani,0.719,0.0861,0.0682,0.736615365,0.0299,109.952,7.0,4.0,Happy,telugu
4pLVXHugPJ4Y0tgrnvds0q,Kommalani,0.796,0.422,0.0716,0.678113196,0.0786,113.996,7.0,4.0,Surprised,telugu
3vg5ZrUQkSHLQo7mh9Ar4h,I Love You Too,0.861,0.132,0.0937,0.839540474,0.0363,108.02,6.0,4.0,Happy,telugu
3qZaFoWwuh5GRCmTyxbbXW,Coca Cola Pepsi - Telugu,0.45,0.701,0.142,0.750226329,0.28,70.578,1.0,4.0,Angry,telugu
16GOMnzXpsSRviKHmAdgJE,24/7 Party,0.799,0.0902,0.308,0.763899728,0.206,127.945,2.0,4.0,Surprised,telugu
2KITDNsklvrgQKFgqCfKwn,Sara Sari - Telugu,0.584,0.335,0.253,0.792089408,0.176,183.903,7.0,4.0,Romantic,telugu
1xKzEU01wRyVEHhJvXPTP5,Bullet,0.482,0.354,0.103,0.818624543,0.134,195.05,10.0,3.0,Romantic,telugu
3na6VGHw5UrfEUHeHdAN6m,Pilla Picture Perfect,0.806,0.264,0.118,0.802921987,0.0525,122.992,5.0,4.0,Surprised,telugu
2QyY8HORL7B2lz2YAJ7a0f,Ela Ela,0.602,0.0799,0.151,0.805481847,0.167,160.043,9.0,4.0,Romantic,telugu
2uYG3Ke5ofpU8ew4RSnPPY,Yellae Lama,0.823,0.118,0.22,0.71548091,0.0561,116.016,11.0,4.0,Surprised,telugu
2sJUdyhaelTKkJC37fXmep,Ye Pilla Pilla,0.781,0.648,0.0813,0.81597103,0.0925,127.988,8.0,4.0,Surprised,telugu
5iBcMAPv6DTdIbWNL0hl8g,Aadara,0.779,0.243,0.189,0.74295258,0.0534,139.994,0.0,4.0,Sad,telugu
5vDXSjz545vZtBAPVemdJ0,Thalachithalachi(Female),0.687,0.615,0.37,0.671057971,0.0355,131.883,2.0,4.0,Surprised,telugu
6B8EimeD4616fjakZh8DE4,Manmadhude,0.786,0.544,0.339,0.841413542,0.118,101.982,5.0,4.0,Happy,telugu
3GozcrNiaaol8QHf7Wv5zd,Kalloki Dilloki,0.863,0.331,0.208,0.83120532,0.1,109.999,9.0,4.0,Happy,telugu
1VIaSk3fxqHAqsl25142Z6,Nakkileesu Golusu - Telugu,0.75,0.193,0.082,0.68900821,0.093,87.04,4.0,4.0,Angry,telugu
4iMwKJfQkUXzdujZsgAH33,Ammaye Challo Antu,0.711,0.353,0.119,0.79717791,0.0318,114.97,9.0,4.0,Surprised,telugu
7kMIpHsLlLe3idcTDTY4Be,Abacha,0.743,0.0339,0.105,0.822058502,0.0521,124.979,8.0,4.0,Surprised,telugu
2HwVeJKanuNEGipsvx01Wv,Hey choosa - Telugu,0.762,0.612,0.0786,0.800955265,0.0483,145.876,2.0,4.0,Sad,telugu
1Yya8FmPkx1dOrUwVPjTA0,Kotthaga Kotthaga - Telugu,0.608,0.729,0.108,0.756688415,0.0326,77.932,6.0,4.0,Angry,telugu
1oUmQdyZJGKi8EZKvNrRZQ,Chuttesai Chuttesai,0.796,0.127,0.229,0.676614741,0.0378,119.974,1.0,4.0,Surprised,telugu
7eONkQbNZvohVwbjbOwTEP,Paala Pitta,0.875,0.65,0.0657,0.768644835,0.202,100.09,10.0,4.0,Happy,telugu
3BBI3rftKYwZAuuIa1Z9fY,Dhaari Choodu,0.631,0.397,0.0312,0.835919208,0.278,79.946,3.0,4.0,Angry,telugu
